year,model_type,task_type,model_size_million_params,training_framework,epochs,batch_size,learning_rate,training_time_hours,final_train_loss,final_val_loss,overfitting_score,inference_latency_ms,throughput_samples_per_sec,model_accuracy,f1_score,roc_auc,gpu_type,gpu_memory_gb,power_consumption_kwh,carbon_emission_kg,cloud_provider,training_cost_usd,inference_cost_per_1k_requests
2022,Diffusion,generation,55.36,JAX,13,128,0.000825,2.88,0.0734,0.4431,0.3697,278.54,6.43,0.857,0.819,0.878,A100,40,2.54,1.31,On-Prem,16.53,1.3915
2020,CNN,detection,19.95,TensorFlow,43,128,2.20E-05,2.05,0.2984,0.428,0.1296,655.95,1.09,0.802,0.763,0.828,A100,40,1.67,0.84,GCP,11.65,4.4365
2018,CNN,segmentation,88.37,TensorFlow,31,128,0.000209,12.24,0.5855,0.6923,0.1067,296.62,5.04,0.909,0.894,0.943,RTX3090,24,14.58,9.27,AWS,28.12,1.2302
2022,Transformer,segmentation,70.44,JAX,34,64,0.000648,9.61,0.3056,0.3393,0.0337,355.2,4.11,0.684,0.648,0.711,V100,32,13.04,7.75,GCP,50.36,2.476
2019,CNN,segmentation,75.2,TensorFlow,14,32,2.00E-05,4.87,0.9642,1.2402,0.276,228.58,1.2,0.795,0.772,0.824,T4,16,6.91,3.54,On-Prem,15.24,1.6112
2024,Diffusion,classification,71.68,PyTorch,32,32,0.000804,5.63,0.1431,0.1934,0.0503,81.78,14.23,0.781,0.739,0.797,RTX3090,24,4.87,2.98,AWS,25.45,0.5564
2019,Transformer,detection,28.98,TensorFlow,18,64,3.80E-05,4.16,0.8264,1.2009,0.3745,384.12,3.97,0.876,0.85,0.896,V100,32,3.33,1.03,AWS,24.51,1.0103
2020,Diffusion,generation,55.68,PyTorch,24,64,5.30E-05,4.25,0.1579,0.2363,0.0785,243.3,1.23,0.911,0.878,0.927,RTX3090,24,4.84,2.76,GCP,25.31,0.5851
2021,Diffusion,segmentation,22.19,JAX,42,64,1.70E-05,1.5,0.391,0.4319,0.0409,814.34,1.95,0.652,0.604,0.667,A100,40,1.31,0.48,AWS,8.68,3.3718
2020,LLM,classification,33.64,PyTorch,26,32,4.10E-05,4.44,0.0563,0.379,0.3226,18.29,99.62,0.862,0.829,0.893,A100,40,3.66,1.5,AWS,9.82,0.0897
2023,LLM,classification,50.75,PyTorch,9,32,0.000705,5.1,0.2387,0.5946,0.3559,195.62,5.67,0.806,0.768,0.842,T4,16,6.39,3.39,Azure,21.94,0.8747
2023,Transformer,detection,26.11,TensorFlow,45,64,0.000816,2.94,0.0991,0.4044,0.3052,900.29,0.51,0.837,0.79,0.871,A100,40,3.27,2.09,Azure,16.04,7.4141
2019,Diffusion,segmentation,47.87,TensorFlow,13,16,5.00E-05,7.18,0.1083,0.2213,0.1131,494.58,3.14,0.736,0.711,0.763,A100,40,6.13,4.03,Azure,32.16,1.6096
2023,Transformer,generation,24.02,PyTorch,15,128,6.80E-05,2.92,0.8216,0.9156,0.094,1162.44,1.44,0.784,0.743,0.82,RTX3090,24,2.8,1.82,Azure,17.1,2.5025
2018,Diffusion,segmentation,102.98,PyTorch,35,32,0.000521,10.88,0.1909,0.5172,0.3264,55.19,25.86,0.722,0.68,0.748,V100,32,13.27,4.71,AWS,61.71,0.263
2022,LLM,detection,35.48,JAX,27,128,4.00E-05,3.63,0.7904,1.1575,0.367,301.81,2.68,0.844,0.81,0.88,A100,40,3.88,1.28,Azure,10.42,2.6855
2019,CNN,classification,61.57,JAX,35,16,0.000122,8.84,0.1731,0.3728,0.1997,116.43,4.93,0.872,0.83,0.906,T4,16,12.17,5.15,On-Prem,22.38,0.3531
2023,CNN,segmentation,29.31,PyTorch,43,128,0.000533,2.99,0.1866,0.5521,0.3656,785.34,1.74,0.845,0.803,0.869,V100,32,2.89,1.53,On-Prem,12.39,4.4785
2024,Transformer,classification,41.23,JAX,24,16,2.00E-05,5.72,0.9915,1.2955,0.3039,569.1,1.15,0.884,0.846,0.899,RTX3090,24,5.99,3,GCP,13.65,0.6359
2019,Transformer,classification,147.58,TensorFlow,32,32,0.000523,17.07,0.1314,0.415,0.2836,186.24,1.8,0.865,0.832,0.892,T4,16,23.03,7.37,Azure,98.72,1.6441
2025,Transformer,detection,7.44,TensorFlow,16,16,0.000574,1.04,0.4712,0.7432,0.272,931.52,1.62,0.792,0.758,0.83,V100,32,0.89,0.38,AWS,5.3,2.073
2024,Transformer,generation,30.53,JAX,15,128,0.000116,4.28,1.1089,1.3883,0.2794,157.69,11.56,0.709,0.66,0.733,RTX3090,24,4.45,2.38,AWS,17.81,1.1225
2025,LLM,detection,94.6,PyTorch,27,64,0.000131,5.66,0.6112,0.808,0.1968,8.47,218.31,0.957,0.912,0.992,A100,40,6.15,4.17,Azure,28.98,0.0741
2023,LLM,detection,37.04,TensorFlow,47,16,0.000172,2.06,1.1835,1.2111,0.0276,563.27,2.59,0.845,0.814,0.858,A100,40,2.99,1.45,On-Prem,12.17,2.6873
2018,LLM,generation,24.07,JAX,42,64,0.0001,1.58,0.0996,0.2785,0.1789,607.48,2.97,0.745,0.703,0.771,V100,32,1.26,0.71,Azure,5.9,2.1735
2019,Transformer,generation,47.81,TensorFlow,5,128,0.000355,3.56,0.8029,0.8873,0.0844,570.89,0.72,0.909,0.861,0.924,RTX3090,24,3.27,1.8,AWS,11.81,1.7255
2020,Transformer,segmentation,15.03,JAX,48,64,0.000935,0.76,1.0713,1.397,0.3257,1881.36,0.33,0.869,0.828,0.904,A100,40,0.67,0.4,Azure,4.49,12.7756
2020,CNN,detection,17.3,PyTorch,10,128,1.30E-05,1.42,0.602,0.7191,0.117,1602.29,1.21,0.764,0.752,0.781,V100,32,1.61,0.88,On-Prem,7.37,10.8315
2024,Transformer,generation,162.75,PyTorch,15,32,1.10E-05,19.75,0.4852,0.6561,0.1709,77.35,1.53,0.758,0.742,0.783,T4,16,23.98,7.29,Azure,47.38,0.1487
2021,Diffusion,classification,25.01,JAX,22,64,0.000291,1.57,0.6201,0.6756,0.0555,1127.15,1.59,0.803,0.767,0.834,T4,16,1.95,0.61,AWS,8.22,6.1019
2020,LLM,generation,63.77,PyTorch,6,128,7.70E-05,3.59,0.4958,0.5489,0.053,343.81,3.43,0.838,0.804,0.854,V100,32,3.72,1.39,AWS,8.16,0.6623
2022,Diffusion,generation,21.56,PyTorch,20,128,0.000659,1.27,0.6345,0.7808,0.1463,613.1,0.97,0.786,0.749,0.82,T4,16,1.72,0.62,GCP,3.72,4.2036
2018,LLM,generation,16.11,TensorFlow,18,16,1.40E-05,2.32,0.4965,0.8789,0.3824,1490.72,1.16,0.807,0.772,0.828,A100,40,3.33,2.33,On-Prem,10.49,7.3604
2020,LLM,classification,22.29,JAX,12,64,0.000326,2.31,0.5335,0.9123,0.3788,311.27,2.67,0.931,0.894,0.963,RTX3090,24,2.73,1.83,GCP,13.29,1.8577
2023,Transformer,detection,74.47,TensorFlow,16,32,2.80E-05,6.02,0.3852,0.4848,0.0997,204,4.38,0.694,0.676,0.711,T4,16,8.47,5.28,On-Prem,13.04,1.1596
2023,LLM,classification,22.33,PyTorch,29,32,0.000438,2.25,0.5987,0.9781,0.3794,1342.58,0.15,0.687,0.67,0.704,RTX3090,24,3.27,1.94,GCP,9.62,5.0257
2025,LLM,detection,77.76,JAX,21,64,0.000103,7.66,1.0637,1.4047,0.341,28.12,10.05,0.755,0.725,0.794,T4,16,10.9,5,AWS,19.68,0.2397
2025,CNN,detection,44.81,TensorFlow,31,32,3.50E-05,2.58,0.678,0.7534,0.0754,189.65,9,0.863,0.832,0.887,RTX3090,24,2.88,1.28,Azure,5.75,1.5594
2018,Diffusion,segmentation,295.92,TensorFlow,41,128,0.00033,36.5,0.6542,0.7813,0.1271,78.62,25.25,0.801,0.77,0.836,T4,16,46.08,24.98,GCP,164.6,0.4647
2020,LLM,generation,69.07,JAX,38,64,0.000227,6.5,0.8557,1.0524,0.1967,218.23,1.47,0.829,0.801,0.839,RTX3090,24,6.14,2.03,AWS,20.08,1.5028
2024,CNN,segmentation,24.05,TensorFlow,46,16,2.40E-05,2.16,0.0784,0.2949,0.2166,718.7,0.09,0.746,0.714,0.767,A100,40,2.74,1.72,On-Prem,6.65,4.5331
2020,Diffusion,generation,93.81,TensorFlow,41,16,2.20E-05,13.45,0.4555,0.6263,0.1707,234.1,7.98,0.788,0.765,0.807,A100,40,11.62,5.45,Azure,64.13,1.7735
2024,Transformer,detection,54.06,PyTorch,14,32,0.000613,6.13,1.098,1.1097,0.0117,482.03,2.76,0.798,0.783,0.819,T4,16,7.42,5.17,On-Prem,29.4,1.4235
2023,Diffusion,detection,22.27,TensorFlow,28,16,0.000331,3.15,0.8363,0.8632,0.0269,1222.75,0.18,0.84,0.794,0.857,RTX3090,24,3.08,1.7,AWS,12.8,3.1013
2018,Transformer,classification,51.39,JAX,12,64,1.20E-05,6.15,0.5538,0.7235,0.1697,126.61,15.73,0.916,0.899,0.944,T4,16,8.35,3.41,AWS,21.89,0.447
2018,LLM,segmentation,66.75,JAX,19,128,2.20E-05,7.64,0.0769,0.3018,0.225,367.55,4.78,0.879,0.851,0.893,A100,40,7.1,4.44,AWS,19.74,2.577
2024,LLM,segmentation,47.62,TensorFlow,39,32,0.000232,6.26,0.8431,1.0275,0.1844,395.72,3.16,0.766,0.735,0.798,T4,16,6.3,2.61,GCP,17.11,3.3808
2022,Transformer,detection,79.27,JAX,47,32,0.00023,4.03,0.7257,0.7758,0.0501,103.49,13.08,0.742,0.708,0.756,RTX3090,24,3.56,1.13,On-Prem,10.4,0.2933
2025,LLM,segmentation,40.29,JAX,22,64,3.50E-05,2.8,0.1219,0.4236,0.3017,366.71,5.1,0.798,0.77,0.817,A100,40,3.29,1.15,GCP,14.96,1.0195
2021,Diffusion,detection,33.05,PyTorch,25,64,0.000271,3.84,0.2464,0.3627,0.1163,373.18,5.33,0.814,0.776,0.826,RTX3090,24,3.56,2.24,AWS,14.83,3.1182
2022,Transformer,segmentation,66.87,TensorFlow,5,128,2.00E-05,4.17,0.4119,0.6027,0.1907,43.38,13.31,0.989,0.954,1.011,RTX3090,24,3.76,2.41,On-Prem,13.55,0.4172
2019,CNN,detection,71.3,TensorFlow,25,16,0.000236,9.31,0.615,0.8912,0.2762,354.49,0.71,0.741,0.7,0.776,A100,40,12.48,3.97,AWS,20.66,0.7486
2020,Transformer,generation,99.03,PyTorch,43,32,0.000786,13.13,0.289,0.417,0.128,280.72,0.97,0.635,0.59,0.653,V100,32,18.99,10.81,On-Prem,42.53,0.3788
2025,Transformer,segmentation,45.69,JAX,11,16,0.00016,4.87,1.0205,1.1967,0.1762,626.13,1.02,0.732,0.72,0.746,A100,40,6.16,3.37,On-Prem,20.01,5.2963
2025,CNN,classification,69.03,JAX,13,128,6.20E-05,8.38,0.2865,0.6658,0.3794,18.25,84.86,0.845,0.797,0.882,V100,32,7.12,2.92,AWS,18.24,0.1727
2025,LLM,detection,39.18,JAX,35,16,2.90E-05,3.6,0.1242,0.5005,0.3763,359.76,1.98,0.708,0.695,0.747,V100,32,4.25,1.64,Azure,13.96,1.4081
2024,Diffusion,detection,27.74,JAX,21,32,0.000707,2.91,0.2014,0.3176,0.1162,176.35,4.45,0.882,0.866,0.901,V100,32,3.02,1.8,AWS,11.11,0.5321
2024,LLM,classification,34.97,PyTorch,6,32,0.000125,3.43,1.0424,1.2691,0.2267,609.14,1.67,0.752,0.741,0.768,T4,16,2.89,0.87,AWS,7.82,3.1843
2021,CNN,classification,45.42,PyTorch,21,32,4.80E-05,2.44,0.0561,0.2035,0.1474,246.29,4.61,0.927,0.917,0.947,T4,16,2.29,1.16,GCP,5.24,0.2578
2025,Diffusion,generation,18.81,TensorFlow,6,16,4.00E-05,1.83,1.0216,1.3098,0.2882,831.25,0.6,0.83,0.811,0.841,A100,40,2.65,0.88,On-Prem,9.68,5.2627
2023,CNN,generation,67.77,PyTorch,49,128,0.00041,6.6,0.409,0.4532,0.0442,376.87,1.95,0.827,0.813,0.866,RTX3090,24,6.36,2.88,AWS,14.42,3.0354
2018,LLM,generation,81.99,JAX,34,128,1.80E-05,6.84,1.0897,1.2885,0.1988,205.51,1.98,0.909,0.871,0.939,A100,40,7.81,3.01,GCP,38.33,0.558
2022,CNN,segmentation,131.61,JAX,36,16,0.00072,11.54,0.6096,0.9867,0.3771,29.15,42.38,0.863,0.846,0.894,V100,32,14.42,4.9,AWS,50.31,0.1104
2025,LLM,segmentation,37,PyTorch,47,128,2.20E-05,2.43,0.2701,0.4079,0.1379,466.45,1.35,0.744,0.725,0.756,A100,40,2.25,0.74,GCP,7.08,0.8796
2020,Diffusion,detection,44.96,TensorFlow,43,128,0.000756,4.34,0.28,0.5622,0.2822,304.93,1.36,0.796,0.771,0.822,V100,32,3.66,1.63,On-Prem,10.02,0.4718
2023,CNN,generation,68.64,PyTorch,14,16,0.00045,4.44,1.0961,1.2373,0.1412,86.12,17.7,0.697,0.67,0.707,T4,16,3.66,1.42,GCP,12.66,0.2535
2022,Transformer,classification,96.5,JAX,20,64,1.80E-05,11.72,0.3645,0.4683,0.1037,67.59,0.76,0.879,0.841,0.893,V100,32,14.45,8.71,Azure,35.99,0.1343
2023,CNN,generation,65.48,TensorFlow,36,16,8.50E-05,8.7,0.1717,0.2723,0.1005,93.56,12.25,0.785,0.765,0.822,T4,16,8.57,3.57,Azure,27.4,0.1777
2023,Transformer,segmentation,46.39,PyTorch,16,64,0.000834,2.97,0.4333,0.6235,0.1902,396,3.77,0.841,0.821,0.852,RTX3090,24,2.5,1.38,AWS,10.68,0.9985
2020,LLM,detection,127.02,JAX,5,16,1.50E-05,15.42,0.2366,0.5362,0.2996,85.24,6.51,0.921,0.903,0.948,RTX3090,24,14.98,9.41,GCP,52.25,0.3891
2023,Transformer,detection,70.71,TensorFlow,30,64,1.50E-05,5.38,0.4745,0.518,0.0435,328.36,3.68,0.81,0.783,0.836,V100,32,7.85,4.56,AWS,23.77,2.5668
2023,LLM,detection,55.4,TensorFlow,17,64,0.000382,6.77,0.8188,0.9799,0.1611,408.01,1.95,0.789,0.758,0.806,T4,16,5.61,3.27,AWS,31.6,3.5804
2018,LLM,detection,37.21,JAX,6,64,3.00E-05,3.94,1.1999,1.5712,0.3714,687,2.24,0.801,0.774,0.826,T4,16,4.24,2.8,AWS,13.39,1.7677
2019,CNN,generation,48.63,JAX,44,128,0.000548,7.23,0.2778,0.3486,0.0708,139.61,7.86,0.857,0.841,0.872,T4,16,9.24,5.44,AWS,42.75,0.1572
2018,Diffusion,detection,51.69,TensorFlow,16,128,0.000299,4.71,0.3483,0.3669,0.0186,349.05,0.6,0.781,0.741,0.793,T4,16,6.77,3.16,On-Prem,27.59,1.7895
2023,LLM,detection,19.2,TensorFlow,9,64,0.000124,1.94,1.088,1.4609,0.3729,709.81,1.5,0.744,0.714,0.766,V100,32,2.15,1.37,On-Prem,9.51,5.628
2018,LLM,detection,125.59,TensorFlow,17,128,3.40E-05,9.64,0.9573,1.2462,0.289,210.33,6.93,0.99,0.968,1.007,A100,40,9.64,3.54,GCP,42.25,0.9016
2022,LLM,detection,90.43,PyTorch,25,16,2.70E-05,9.21,0.2771,0.5556,0.2785,309.17,4.22,0.813,0.801,0.834,T4,16,8.24,4.38,On-Prem,18.72,1.6482
2020,Diffusion,detection,25.5,JAX,37,16,3.00E-05,3.35,0.5444,0.7358,0.1914,930.53,0.54,0.714,0.701,0.748,A100,40,3.34,1.54,AWS,17.45,8.277
2022,Diffusion,segmentation,65.91,JAX,33,16,0.000241,7.75,0.3532,0.4723,0.1192,431.6,3.89,0.81,0.766,0.841,T4,16,8.81,3.71,AWS,32.72,0.673
2022,LLM,generation,57.56,PyTorch,22,128,7.70E-05,6.03,0.6753,0.9348,0.2595,113.97,5.55,0.75,0.732,0.778,RTX3090,24,4.86,3.28,AWS,30.17,0.3797
2021,LLM,generation,54.62,PyTorch,11,32,0.000796,6.14,1.0037,1.0684,0.0648,9.16,172.02,0.811,0.78,0.833,A100,40,6.96,3.13,Azure,15.12,0.0819
2024,Transformer,segmentation,73.85,JAX,16,64,0.000235,5.35,0.6049,0.9009,0.296,313.55,0.37,0.796,0.776,0.806,T4,16,6.8,3.13,AWS,30.14,2.7704
2023,LLM,classification,20.18,JAX,29,64,0.000844,1.11,0.3543,0.7177,0.3634,450.86,4.1,0.866,0.832,0.901,T4,16,1.27,0.55,Azure,4.67,2.8668
2020,LLM,segmentation,135.09,PyTorch,49,32,0.000921,7.69,0.8523,0.8691,0.0168,59.65,3.44,0.874,0.839,0.908,V100,32,8.09,2.79,GCP,33.13,0.479
2025,CNN,generation,22.75,TensorFlow,31,16,4.60E-05,1.59,0.6499,1.0145,0.3646,779.16,2.49,0.726,0.691,0.741,RTX3090,24,2.15,1.28,Azure,8.77,7.5034
2023,LLM,classification,106.98,JAX,30,128,0.000186,10.26,0.8988,1.0525,0.1537,224.95,1.99,0.803,0.777,0.839,T4,16,11.48,5.39,On-Prem,20.78,0.6584
2023,Diffusion,detection,148.31,TensorFlow,43,128,0.000381,10.6,1.1322,1.3192,0.187,199.89,5.67,0.79,0.775,0.81,RTX3090,24,9.27,4.86,Azure,59.88,1.5783
2024,CNN,detection,34.82,TensorFlow,37,64,2.90E-05,4.03,0.8346,1.1742,0.3396,274.87,5.84,0.871,0.831,0.884,A100,40,3.68,1.4,GCP,23.69,2.0344
2020,LLM,classification,115.75,PyTorch,48,32,0.000159,7.96,0.5527,0.9179,0.3652,169.16,8.19,0.886,0.85,0.92,T4,16,9.14,3.1,GCP,43.68,0.9311
2020,CNN,generation,63.14,PyTorch,6,64,6.70E-05,4.84,0.5959,0.8575,0.2616,174.11,4.11,0.707,0.658,0.728,A100,40,3.94,1.88,GCP,25.48,1.7209
2019,Transformer,detection,64.91,TensorFlow,5,32,1.80E-05,8.25,0.0914,0.284,0.1926,422.65,1.66,0.795,0.77,0.818,A100,40,11.32,6.13,Azure,46.82,0.5527
2025,CNN,classification,46.23,TensorFlow,15,32,2.20E-05,5.98,0.4978,0.8339,0.3361,543.07,0.6,0.803,0.779,0.828,T4,16,5.15,2.01,AWS,16.68,5.3343
2019,Diffusion,classification,45.76,PyTorch,6,64,9.50E-05,2.37,0.1205,0.2811,0.1606,547.4,0.6,0.911,0.863,0.942,V100,32,3.2,1.07,AWS,11.78,3.6233
2019,Transformer,classification,40.66,PyTorch,12,16,0.000727,4.52,0.8031,0.8915,0.0883,493.12,0.71,0.755,0.716,0.779,V100,32,6.73,3.09,AWS,21.66,1.9226
2025,Diffusion,detection,30.21,PyTorch,27,16,8.20E-05,4.31,0.5202,0.5529,0.0327,772.26,1.13,0.839,0.814,0.861,T4,16,4.98,2.78,GCP,14.65,6.3705
2024,CNN,classification,16.61,TensorFlow,38,128,7.10E-05,1.32,0.8236,1.1408,0.3172,1232.1,1.53,0.807,0.784,0.824,T4,16,1.55,0.87,GCP,5.85,6.2217
2025,Transformer,detection,37.11,PyTorch,21,128,5.30E-05,4.08,0.5868,0.89,0.3032,591.44,2.62,0.704,0.682,0.732,RTX3090,24,3.47,1.93,On-Prem,8.26,1.8252
2021,Transformer,generation,26.45,JAX,26,32,0.000118,2.44,0.1689,0.3105,0.1416,252.28,7.52,0.885,0.868,0.903,V100,32,2.54,1.1,Azure,7.4,1.0357
2018,LLM,segmentation,218.53,TensorFlow,24,128,7.00E-05,18.9,0.7664,0.825,0.0585,84.14,14.73,0.834,0.803,0.867,A100,40,21.28,10.39,AWS,113.07,0.4464
2019,CNN,generation,91.04,JAX,43,16,0.000456,11.1,0.4766,0.501,0.0245,139.14,3.92,0.898,0.88,0.918,RTX3090,24,9.85,6.34,Azure,54.26,0.6568
2023,CNN,segmentation,48.2,JAX,42,32,0.000922,7.07,1.025,1.0511,0.026,604.88,1.71,0.799,0.788,0.831,A100,40,9.12,5.26,GCP,25.23,3.6513
2023,Transformer,detection,95.22,JAX,6,128,1.50E-05,11.35,1.0823,1.2816,0.1993,59.11,21.01,0.874,0.836,0.905,V100,32,15.97,5.66,AWS,32.74,0.4031
2020,Diffusion,segmentation,101.54,TensorFlow,8,64,9.60E-05,12.96,0.188,0.3477,0.1598,289.39,4.92,0.753,0.716,0.785,T4,16,19.04,9.91,GCP,37.77,1.0655
2022,LLM,classification,30.85,PyTorch,42,16,0.000131,4.54,1.1807,1.4085,0.2278,523.52,2,0.789,0.761,0.827,A100,40,5.09,2.77,On-Prem,22.21,2.8821
2025,CNN,segmentation,100.17,PyTorch,27,16,9.30E-05,11.39,1.1534,1.253,0.0996,148.46,8.23,0.748,0.7,0.773,V100,32,16.54,7.28,On-Prem,23.44,0.351
2020,Transformer,segmentation,46.93,TensorFlow,38,16,1.40E-05,4.77,1.1001,1.3952,0.2951,71.47,18.06,0.892,0.878,0.919,A100,40,5.57,2.92,GCP,13.66,0.6998
2025,Transformer,generation,35.47,TensorFlow,37,64,0.000604,2.27,0.4971,0.8953,0.3983,476.69,2.97,0.903,0.853,0.928,RTX3090,24,2.16,1.32,AWS,10.73,4.2083
2025,LLM,detection,125.75,TensorFlow,18,128,8.30E-05,7.81,1.1321,1.3609,0.2288,189.37,7.52,0.781,0.744,0.802,V100,32,6.95,3.86,AWS,18.58,0.7964
2025,CNN,detection,65.83,PyTorch,34,128,1.40E-05,5,0.4712,0.6559,0.1847,379.49,1.27,0.824,0.812,0.85,V100,32,4.55,3.01,Azure,25.96,1.9291
2022,Diffusion,generation,150.33,PyTorch,34,16,0.000313,15.36,0.4449,0.498,0.0531,83.14,8.15,0.624,0.583,0.662,V100,32,18.23,12.39,Azure,43.38,0.4286
2019,CNN,segmentation,76.06,PyTorch,24,16,0.000829,7.3,0.7918,0.9525,0.1607,177.31,6.59,0.864,0.816,0.879,T4,16,6.48,2.42,AWS,25.98,1.4684
2022,Diffusion,generation,22.39,JAX,5,32,0.000821,1.36,0.4596,0.7249,0.2653,920.31,1.48,0.846,0.815,0.856,A100,40,1.99,0.81,On-Prem,3.8,7.1607
2025,Transformer,segmentation,69.34,JAX,16,128,0.000511,6.56,0.8934,1.2134,0.32,10.94,115.15,0.791,0.753,0.809,A100,40,8.21,5.31,Azure,27.1,0.0136
2023,CNN,segmentation,40.81,JAX,42,16,0.000299,6.09,0.2181,0.3137,0.0955,21.6,59.31,0.99,0.976,1.013,T4,16,5.75,3.03,On-Prem,17.42,0.1992
2022,LLM,classification,52.04,TensorFlow,35,32,0.000494,6.74,1.0739,1.2903,0.2163,82.13,12.08,0.767,0.734,0.796,A100,40,8.46,5.16,Azure,36.73,0.2678
2020,Diffusion,detection,31.38,JAX,29,128,0.000502,3.22,0.4565,0.7327,0.2761,238.62,0.7,0.667,0.641,0.679,T4,16,3.51,1.59,AWS,7.17,1.7769
2025,Transformer,generation,112.71,JAX,41,32,0.000113,8,0.2581,0.3623,0.1042,163.63,1.16,0.947,0.936,0.985,A100,40,9.68,3.19,AWS,40.65,0.6518
2022,CNN,classification,29.83,TensorFlow,18,64,6.10E-05,3,0.7105,1.0397,0.3293,295.2,4.25,0.894,0.876,0.924,T4,16,3.07,1.17,Azure,9.03,0.4102
2023,Transformer,generation,181.36,TensorFlow,14,32,0.000349,24.67,0.4829,0.8672,0.3843,130.77,0.45,0.74,0.702,0.765,T4,16,34.63,19.64,Azure,70.11,0.6162
2020,LLM,generation,23.68,PyTorch,40,16,6.60E-05,3.01,0.7245,1.0427,0.3182,1010.95,0.38,0.928,0.882,0.94,RTX3090,24,3.11,1.89,Azure,13.63,1.4159
2018,LLM,segmentation,158.52,JAX,33,64,1.40E-05,21.17,1.1075,1.2669,0.1594,114.16,17.27,0.821,0.784,0.858,T4,16,20.1,6.65,On-Prem,101.43,1.1291
2025,Diffusion,segmentation,14.33,TensorFlow,21,16,0.000299,1.8,0.2647,0.3654,0.1007,984.54,1.46,0.939,0.904,0.956,A100,40,2.62,1.26,On-Prem,8.79,2.1675
2020,CNN,classification,60.98,TensorFlow,27,128,0.000513,3.29,0.3763,0.7087,0.3324,484.48,2.24,0.932,0.918,0.968,A100,40,3.17,1.86,AWS,6.92,2.4471
2022,Transformer,generation,68.28,JAX,15,16,0.000118,4.66,1.1395,1.5156,0.376,45.52,20.7,0.703,0.673,0.716,A100,40,4.83,1.8,Azure,15.25,0.1529
2018,Diffusion,detection,27.95,TensorFlow,38,64,0.000127,2.94,0.4627,0.711,0.2483,249.86,2.22,0.808,0.765,0.835,T4,16,2.67,1.7,AWS,10.18,1.7733
2018,CNN,segmentation,107.87,JAX,9,32,0.000368,11.61,0.9478,1.1494,0.2016,259.65,3.08,0.938,0.889,0.95,RTX3090,24,10.15,6.05,GCP,29.74,2.1046
2025,LLM,classification,18.4,PyTorch,46,32,2.60E-05,1.37,0.9196,1.255,0.3354,713.54,0.2,0.843,0.83,0.862,RTX3090,24,2.02,0.63,Azure,5.46,5.1699
2019,Diffusion,generation,43.31,TensorFlow,22,128,0.000363,6.17,0.2204,0.6082,0.3879,145.39,4.97,0.891,0.851,0.908,RTX3090,24,5.07,3.08,GCP,22.69,0.2935
2024,LLM,segmentation,45.44,PyTorch,33,32,0.000554,5.06,1.1828,1.5713,0.3885,613.96,1.05,0.849,0.817,0.882,A100,40,5.61,3.22,AWS,13.34,4.0971
2023,CNN,segmentation,76.94,TensorFlow,30,16,0.000275,10.7,0.6659,0.9415,0.2756,83.37,11.58,0.805,0.779,0.826,V100,32,9.38,6.35,AWS,60.53,0.3319
2020,Transformer,classification,76.51,TensorFlow,33,32,6.80E-05,4.21,0.9029,1.0729,0.17,357.86,5.09,0.81,0.797,0.837,RTX3090,24,5.53,2.34,On-Prem,24.12,2.0559
2019,LLM,detection,179.11,PyTorch,15,128,0.000123,14.82,0.9843,1.131,0.1467,165.44,9.53,0.698,0.683,0.725,V100,32,13.26,9.25,On-Prem,54.89,1.0218
2021,CNN,detection,50.9,TensorFlow,46,64,0.000115,7.44,0.0704,0.2397,0.1693,116.1,15.66,0.888,0.856,0.925,T4,16,10.62,6.26,On-Prem,43.64,0.3271
2024,Diffusion,generation,116.03,PyTorch,16,16,0.000118,8.85,0.9527,0.9907,0.0381,81.15,18.94,0.718,0.669,0.739,A100,40,12.66,4.65,Azure,35.16,0.7978
2019,Transformer,classification,59.43,JAX,22,64,0.0002,3.29,1.1116,1.468,0.3564,174.72,10.45,0.824,0.775,0.857,A100,40,4.38,2.6,AWS,8.54,0.7564
2018,Transformer,detection,29.24,TensorFlow,29,64,0.000701,1.82,1.1872,1.4721,0.2849,200,7.41,0.824,0.804,0.844,T4,16,1.9,0.87,Azure,10.56,0.3822
2020,Transformer,generation,179.29,JAX,43,32,1.70E-05,23.9,0.5421,0.8176,0.2755,11.46,103.77,0.762,0.737,0.791,T4,16,22.72,6.89,GCP,129.36,0.0564
2025,Transformer,segmentation,47.86,PyTorch,48,64,8.60E-05,5.97,0.8878,1.2465,0.3587,550.53,2.13,0.927,0.895,0.941,RTX3090,24,7.01,3.77,GCP,14.58,3.0629
2021,Transformer,classification,31.8,PyTorch,42,128,0.000338,3.96,0.5553,0.6867,0.1314,918.16,1.01,0.846,0.808,0.88,RTX3090,24,4.05,2.31,On-Prem,20.38,1.6926
2019,CNN,segmentation,53.98,JAX,18,64,5.50E-05,7.46,0.1825,0.3118,0.1293,131.5,2.56,0.831,0.814,0.869,A100,40,10.35,4.96,On-Prem,29.58,0.6078
2021,CNN,detection,108.46,JAX,38,64,0.000111,7.13,0.7685,0.9558,0.1873,90.93,5.09,0.708,0.67,0.725,T4,16,10.17,4.81,Azure,16.47,0.572
2024,LLM,classification,81.06,JAX,5,64,6.40E-05,7.91,0.4255,0.5425,0.117,213.76,3.23,0.869,0.856,0.892,T4,16,11.51,4.2,Azure,29.54,2.1019
